,id,subclass,site,page_url,title,issue_time,creation_time,end_time,province_name,city_name,purchase_type,business_type,minor_business_type,status
7063,3757624,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892713673,免疫组化仪（二次招标）更正公告,2021-03-29 12:07:27,2021-04-29 22:10:06,2021-04-29 22:10:06,,,,,,0
7064,3757625,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892720964,免疫组化仪（二次招标）更正公告,2021-03-29 12:07:27,2021-04-29 22:10:10,2021-04-29 22:10:10,,,,,,0
7065,3757626,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892721304,免疫组化仪（二次招标）更正公告,2021-03-29 12:07:27,2021-04-29 22:10:14,2021-04-29 22:10:14,,,,,,0
7066,3757627,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892722094,免疫组化仪（二次招标）更正公告,2021-03-29 12:07:27,2021-04-29 22:10:18,2021-04-29 22:10:18,,,,,,0
7067,3757628,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892730568,免疫组化仪（二次招标）更正公告,2021-03-29 12:07:27,2021-04-29 22:10:22,2021-04-29 22:10:22,,,,,,0
7068,3757629,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892757950,免疫组化仪（二次招标）更正公告,2021-03-29 12:07:27,2021-04-29 22:10:25,2021-04-29 22:10:25,,,,,,0
7069,3757630,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892801798,免疫组化仪（二次招标）更正公告,2021-03-29 12:07:27,2021-04-29 22:10:29,2021-04-29 22:10:29,,,,,,0
7070,3757631,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892832400,免疫组化仪（二次招标）更正公告,2021-03-29 12:07:27,2021-04-29 22:10:31,2021-04-29 22:10:31,,,,,,0
7071,3757632,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=886672385,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:10:39,2021-04-29 22:10:39,,,,,,0
7072,3757633,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=886446137,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:10:43,2021-04-29 22:10:43,,,,,,0
7073,3757634,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=886832541,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:10:47,2021-04-29 22:10:47,,,,,,0
7074,3757635,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=886965071,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:10:51,2021-04-29 22:10:51,,,,,,0
7075,3757636,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=886966690,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:10:55,2021-04-29 22:10:55,,,,,,0
7076,3757637,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=886976784,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:10:57,2021-04-29 22:10:57,,,,,,0
7077,3757638,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887055189,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:02,2021-04-29 22:11:02,,,,,,0
7078,3757639,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887054845,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:06,2021-04-29 22:11:06,,,,,,0
7079,3757640,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887059854,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:13,2021-04-29 22:11:13,,,,,,0
7080,3757641,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887106698,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:16,2021-04-29 22:11:16,,,,,,0
7081,3757642,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887112233,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:21,2021-04-29 22:11:21,,,,,,0
7082,3757643,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887113163,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:39,2021-04-29 22:11:39,,,,,,0
7083,3757644,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887112740,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:43,2021-04-29 22:11:43,,,,,,0
7084,3757645,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887130941,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:46,2021-04-29 22:11:46,,,,,,0
7085,3757646,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887136745,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:50,2021-04-29 22:11:50,,,,,,0
7086,3757647,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887102173,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:54,2021-04-29 22:11:54,,,,,,0
7087,3757648,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887159982,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:11:57,2021-04-29 22:11:57,,,,,,0
7088,3757649,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887178790,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:00,2021-04-29 22:12:00,,,,,,0
7089,3757650,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887184519,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:03,2021-04-29 22:12:03,,,,,,0
7090,3757651,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887221616,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:07,2021-04-29 22:12:07,,,,,,0
7091,3757652,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887257305,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:11,2021-04-29 22:12:11,,,,,,0
7092,3757653,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887258387,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:15,2021-04-29 22:12:15,,,,,,0
7093,3757654,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887273938,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:17,2021-04-29 22:12:17,,,,,,0
7094,3757655,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887407045,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:22,2021-04-29 22:12:22,,,,,,0
7095,3757656,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=887458145,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:25,2021-04-29 22:12:25,,,,,,0
7096,3757657,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888283586,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:29,2021-04-29 22:12:29,,,,,,0
7097,3757658,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888382594,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:33,2021-04-29 22:12:33,,,,,,0
7098,3757659,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879601328,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:12:57,2021-04-29 22:12:57,,,,,,0
7099,3757660,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879602567,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:00,2021-04-29 22:13:00,,,,,,0
7100,3757661,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879603120,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:04,2021-04-29 22:13:04,,,,,,0
7101,3757662,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879603428,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:08,2021-04-29 22:13:08,,,,,,0
7102,3757663,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879623258,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:11,2021-04-29 22:13:11,,,,,,0
7103,3757664,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879637757,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:14,2021-04-29 22:13:14,,,,,,0
7104,3757665,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879645001,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:18,2021-04-29 22:13:18,,,,,,0
7105,3757666,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879668117,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:31,2021-04-29 22:13:31,,,,,,0
7106,3757667,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879689286,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:34,2021-04-29 22:13:34,,,,,,0
7107,3757668,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879744995,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:38,2021-04-29 22:13:38,,,,,,0
7108,3757669,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879746600,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:41,2021-04-29 22:13:41,,,,,,0
7109,3757670,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879750292,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:43,2021-04-29 22:13:43,,,,,,0
7110,3757671,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879750433,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:46,2021-04-29 22:13:46,,,,,,0
7111,3757672,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879752276,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:49,2021-04-29 22:13:49,,,,,,0
7112,3757673,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=879782963,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:53,2021-04-29 22:13:53,,,,,,0
7113,3757674,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888393100,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:13:58,2021-04-29 22:13:58,,,,,,0
7114,3757675,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888485117,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:01,2021-04-29 22:14:01,,,,,,0
7115,3757676,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888536208,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:04,2021-04-29 22:14:04,,,,,,0
7116,3757677,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888564492,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:07,2021-04-29 22:14:07,,,,,,0
7117,3757678,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888677713,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:12,2021-04-29 22:14:12,,,,,,0
7118,3757679,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888726357,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:16,2021-04-29 22:14:16,,,,,,0
7119,3757680,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888816768,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:20,2021-04-29 22:14:20,,,,,,0
7120,3757681,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888796515,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:25,2021-04-29 22:14:25,,,,,,0
7121,3757682,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888961736,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:29,2021-04-29 22:14:29,,,,,,0
7122,3757683,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888989450,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:32,2021-04-29 22:14:32,,,,,,0
7123,3757684,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=888995335,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:35,2021-04-29 22:14:35,,,,,,0
7124,3757685,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=889016857,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:38,2021-04-29 22:14:38,,,,,,0
7125,3757686,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=889018495,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:43,2021-04-29 22:14:43,,,,,,0
7126,3757687,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=889022398,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:44,2021-04-29 22:14:44,,,,,,0
7127,3757688,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=889024796,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:47,2021-04-29 22:14:47,,,,,,0
7128,3757689,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=889024559,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:51,2021-04-29 22:14:51,,,,,,0
7129,3757690,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=889044531,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:54,2021-04-29 22:14:54,,,,,,0
7130,3757691,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892834512,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:14:58,2021-04-29 22:14:58,,,,,,0
7131,3757692,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=892855056,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:03,2021-04-29 22:15:03,,,,,,0
7132,3757693,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=893655883,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:06,2021-04-29 22:15:06,,,,,,0
7133,3757694,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=893659631,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:11,2021-04-29 22:15:11,,,,,,0
7134,3757695,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=893826032,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:18,2021-04-29 22:15:18,,,,,,0
7135,3757696,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=893935197,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:22,2021-04-29 22:15:22,,,,,,0
7136,3757697,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=893996920,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:26,2021-04-29 22:15:26,,,,,,0
7137,3757698,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894030684,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:29,2021-04-29 22:15:29,,,,,,0
7138,3757699,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894066348,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:32,2021-04-29 22:15:32,,,,,,0
7139,3757700,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894226168,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:35,2021-04-29 22:15:35,,,,,,0
7140,3757701,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894237895,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:38,2021-04-29 22:15:38,,,,,,0
7141,3757702,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894239527,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:40,2021-04-29 22:15:40,,,,,,0
7142,3757703,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894241449,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:44,2021-04-29 22:15:44,,,,,,0
7143,3757704,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894273820,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:47,2021-04-29 22:15:47,,,,,,0
7144,3757705,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894294686,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:51,2021-04-29 22:15:51,,,,,,0
7145,3757706,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894312865,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:54,2021-04-29 22:15:54,,,,,,0
7146,3757707,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894314323,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:15:58,2021-04-29 22:15:58,,,,,,0
7147,3757708,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=894320585,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:02,2021-04-29 22:16:02,,,,,,0
7148,3757709,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902623734,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:06,2021-04-29 22:16:06,,,,,,0
7149,3757710,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902673015,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:08,2021-04-29 22:16:08,,,,,,0
7150,3757711,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902680252,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:10,2021-04-29 22:16:10,,,,,,0
7151,3757712,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902697585,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:13,2021-04-29 22:16:13,,,,,,0
7152,3757713,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902701887,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:16,2021-04-29 22:16:16,,,,,,0
7153,3757714,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902703083,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:19,2021-04-29 22:16:19,,,,,,0
7154,3757715,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902734536,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:22,2021-04-29 22:16:22,,,,,,0
7155,3757716,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902761631,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:26,2021-04-29 22:16:26,,,,,,0
7156,3757717,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902783295,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:30,2021-04-29 22:16:30,,,,,,0
7157,3757718,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902785946,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:35,2021-04-29 22:16:35,,,,,,0
7158,3757719,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902787259,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:39,2021-04-29 22:16:39,,,,,,0
7159,3757720,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902792715,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:43,2021-04-29 22:16:43,,,,,,0
7160,3757721,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902789239,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:46,2021-04-29 22:16:46,,,,,,0
7161,3757722,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902810025,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:51,2021-04-29 22:16:51,,,,,,0
7162,3757723,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902807497,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:54,2021-04-29 22:16:54,,,,,,0
7163,3757724,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902826634,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:16:57,2021-04-29 22:16:57,,,,,,0
7164,3757725,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902845388,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:17:02,2021-04-29 22:17:02,,,,,,0
7165,3757726,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902847564,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:17:06,2021-04-29 22:17:06,,,,,,0
7166,3757727,采购公告,www.szzfcg.cn,http://www.szzfcg.cn/portal/documentView.do?method=view&id=902850009,深圳市宝安区福永人民医院业务规划及视频宣传片拍摄招标公告,2021-03-23 16:23:17,2021-04-29 22:17:10,2021-04-29 22:17:10,,,,,,0
